filename,sha256,ripemd160
C5.3_ComplianceEnforcementMatrix_update_v.july6.25.md,a48a3c2f55d9f4a66ad3a5e34490e1b5b2305bd3a307cc7ea97008e1634524f6,f9d2277ba05fcf46dae6c5776099f072652e0b20
C9.3_ControlledNodeAccessGrid_v3.1.md,c7ce6ac216fcde569d77171fcbfb7c5ab4d8647771f98cec35916bea3f10568f,dcb832b85ce290efcb4eca3945b06515941c735c
C0.0.3_IntegrityMode_VerifyConversion_v1.0_v3.0.md,9feb2cbb9710b7901867376d2d1085362179e23310149a0198d3e0d4dfb9ed73,8ee008b7cd4911904f37eda7833ae80a60e50f2a
C1.2_SentinelFeedbackLoopProtocol_v3.1.md,8fc677b97923a76c2fc88556c73dbafe2549c4a876c5cfbd1cca0377c824ff5b,7dbecc67eda901286f7b4558ae3f2dcf0b636190
C0.4_ModularStructureGuide_Part4_v3.0.md,944b29b5f4048a45520ce365d4e82208eae6471ae9a72e17a68d514e7870bed6,5bf316a28b8289ec97dde675c1dc35a0b9f442bd
C5.1_LegalDoctrine_update_v.july6.25.md,689b9bcad41b76e024e31e022b710e55432a1b0a53f9f0ac2223b9ef37b0f2a2,556f25368a16f2344d22131dfb03f768448d93b8
C9.0_Clinical_Trials_Monetization_Pathway_SentinelProtocolv3.1.md,7fa6649d040b19c61f78aae4ee0e378a2e46f162d2da93a87771aec3dbd43124,08c37c5c69410890a84eb2883df760574873ec2f
C0.9_Execution_AIThread_Protocol.md,e0a7e3de9f7c5299badcf530e1bdc5e5cb574fbfcab8d392f815312bff82cd5f,dcbfacdefcdb0e5af337980d72fa0e1d8f23bd01
C2.6_SentinelProtocol_SystemMap_v3.1.md,7764d4df27f15fa94a167ca05a7574d06f380943052927967271c3208b6dd3cf,ff2e49159de420c37337bc24cc580008a22c21ac
C0.0.5_IntegrityMode_StatusAndUsage_v1.0_v3.0.md,0e06f8c9dc669bdd8a347a0d0aed9c30ce72fca6634872710e938693f3fe59db,bb49d122081364c1083946e3fa176d86c2dcf808
C9.1_Clinical_Trials_AuditExecution_v3.1.md,361c22a9191a7dfd1938e257fb0ed533ee6ba89504b8bd5cd74fcb8de3e47795,bc21984cf7498b20502c3e1c007274963605c6bf
C5.7_CredentialAudit_Doctrine_v.july14.25.md,b26b9dd3e9460b30bec939248bfb9c12c644019b51d1de3f03ac1635cc76979d,987153f765893a939e72e8d72d92b20ff4e2de3b
