filename,sha256,ripemd160
AUDIT-EVIDENCE_FUNC_PASS_MVP0_SESS4_StructuredFigures_SourceVisuals_v.may10.25_LVEARatio.svg,dba4d1250bc4cf3d2cdd9fb52de689ffc7c0ec6a79f02d7530bb47b3fa79b820,4a5d7f9d84e0d72b78c8a18def43a4302ebea94c
AUDIT-EVIDENCE_FUNC_PASS_MVP0_SESS4_StructuredFigures_SourceVisuals_v.may10.25_LVEDVI_Stratified_Adults.svg,a1567131769e838b62b429a3b94241c4d39b186fc6c620721f0064f1e02d6fdb,cc7ca88ebc2da67bcfb7c442277ba853c15c152c
AUDIT-EVIDENCE_FUNC_PASS_MVP0_SESS4_StructuredFigures_SourceVisuals_v.may10.25_LVsPrime_Stratified_ChildrenandAdultsLessThan32Weeks.svg,7895fcbaecb728df716a848c8f99f0d84f90ccd4ce4a58b5edd963f2ea91bc4c,f2950c42eb0aa99d6cad0c081c0ed6af185362ab
AUDIT-EVIDENCE_FUNC_PASS_MVP0_SESS4_StructuredFigures_SourceVisuals_v.may10.25_LVePrime.svg,1ed5f23747d9a83747b5361916d85673ed1fe4cccd8cc09bde8b4fded347088e,f80d4ff9b5e3fb64483997b23d35bcfb1b5c34bc
AUDIT-EVIDENCE_FUNC_PASS_MVP0_SESS4_StructuredFigures_SourceVisuals_v.may10.25_LVEARatio_Stratified_LessThan32Weeks.svg,1167460d8635cdbe291d42794d8a9ad3b8ed4b184f10ad86e499ddbae006deb1,757bf015e093b8321e243d53e3b894c8d002019d
AUDIT-EVIDENCE_FUNC_PASS_MVP0_SESS4_StructuredFigures_SourceVisuals_v.may10.25_LVSVI_Stratified_Adults.svg,6eaa935214a25f8fe83a7553680277ca36ce66c7af87b4b06384ef09f8e15399,05d80d98a311b277aac14c21804ef195d12a8c15
AUDIT-EVIDENCE_FUNC_PASS_MVP0_SESS4_StructuredFigures_SourceVisuals_v.may10.25_LVFS_Stratified_LessThan32Weeks.svg,f37ec595a42ca762f983f6347d709b5b37f800da5c080f6e8e812a207f5af68d,cb6092a13c7f049b52bb1c409c4ba90147a3987a
AUDIT-EVIDENCE_FUNC_PASS_MVP0_SESS4_StructuredFigures_SourceVisuals_v.may10.25_LVEF.svg,936819a7e349f1a76d0cf15a3448527664d9aeda0284079149bd48261e3afea4,71d0e424db4c67efe77c63228a4511dbd1bba518
AUDIT-EVIDENCE_FUNC_PASS_MVP0_SESS4_StructuredFigures_SourceVisuals_v.may10.25_RVePrime.svg,acc4cd9b57118f3f91e69e65cdaef4116461ee94055c52d3afc81715002033b0,d2e3cc6652b693b8ebd19f2c5463d3140ad341b8
AUDIT-EVIDENCE_FUNC_PASS_MVP0_SESS4_StructuredFigures_SourceVisuals_v.may10.25_MAPSE_Stratified_MoreThan32Weeks.svg,45834228e07188c0d8702a8f90044d3f5ce5759cf3504779f91fafa27768f18b,9506d0e30e245096cbc5a42c87cf0fc552ef3fe5
AUDIT-EVIDENCE_FUNC_PASS_MVP0_SESS4_StructuredFigures_SourceVisuals_v.may10.25_MAPSE.svg,4b25c4246b31c21243c9343d907f241b1d1321757b530871f4e78a8d638f42fa,c9a3392296b41f40db8262396a97477fc9a980a8
AUDIT-EVIDENCE_FUNC_PASS_MVP0_SESS4_StructuredFigures_SourceVisuals_v.may10.25_LVePrime_Stratified_LessThan32Weeks.svg,52fb2fa43227d8c80b8a5616db03490f1f87107c722309d12b5b0b8aa45ca8bc,96d35410b479f17f0f52facfd5ab7a03e82f140f
AUDIT-EVIDENCE_FUNC_PASS_MVP0_SESS4_StructuredFigures_SourceVisuals_v.may10.25_LVMI.svg,1b1ac7ae0e70d3c23ddabde68b5a7c92984cfe64c598988834abab806375b4ee,27e6415df2e53d136faf89ccdc7df59d886e3387
AUDIT-EVIDENCE_FUNC_PASS_MVP0_SESS4_StructuredFigures_SourceVisuals_v.may10.25_LVEF_Stratified_ChildrenandAdultsLessThan32Weeks.svg,27425497085b1b66a2faa40b9c6679c80cfbf177988d32a8dad703cf03cb92d0,78e83a0632310791d936bac810f3267bb3b07eca
AUDIT-EVIDENCE_FUNC_PASS_MVP0_SESS4_StructuredFigures_SourceVisuals_v.may10.25_LVPWd.svg,77a99516620123cc75864db74a9829bc5bb3d6eb3405adb74e4f8aaea764bbdf,3d66b90d4f9ec4f1c7d086c3a3f363885928b356
AUDIT-EVIDENCE_FUNC_PASS_MVP0_SESS4_StructuredFigures_SourceVisuals_v.may10.25_RVePrime_Stratified_LessThan32Weeks.svg,3537f43b165fe0dc48da383ffe955c12f96553878032346d54be4a927156f33d,c7c12540aa09d8b5473783b441896c7f54893a32
AUDIT-EVIDENCE_FUNC_PASS_MVP0_SESS4_StructuredFigures_SourceVisuals_v.may10.25_LVePrime_Stratified_ChildrenandAdults.svg,aa8dfb75270e45c9f76c0f05fd057c9f4960acaae0356cf1bd8de28603f72ab7,4173d419e3813f6cb6c4a51dd8c965ca7fa664ca
AUDIT-EVIDENCE_FUNC_PASS_MVP0_SESS4_StructuredFigures_SourceVisuals_v.may10.25_TAPSE_Stratified_LessThan32Weeks.svg,f38dd82b62341c7e5669c1a7ebc3fb0bb1e5dba616b0c835b5a6a024392a587a,fde9b893f434d47284fea55d3768ac6de73ca1ae
AUDIT-EVIDENCE_FUNC_PASS_MVP0_SESS4_StructuredFigures_SourceVisuals_v.may10.25_LVFS_Stratified_ChildrenandAdults.svg,156d471be9f2e8a665ff58a928c170a651a9ec0ba25d8ce1d4fb3ef87f5bf97b,30d6dfaa51fa07dd4600ab2f5b99405298c073e5
AUDIT-EVIDENCE_FUNC_PASS_MVP0_SESS4_StructuredFigures_SourceVisuals_v.may10.25_LVEeRatio_Stratified_ChildrenandAdults.svg,e3ab8001a23e330562d37dad044d2715118d6fcb16bcaec172871c17cf29194c,cd2ec3ab451ae2abd6ecb3c852461962ae0024b5
AUDIT-EVIDENCE_FUNC_PASS_MVP0_SESS4_StructuredFigures_SourceVisuals_v.may10.25_LVStrain_Stratified_ChildrenandAdults.svg,58d0215299149eab2000536be1577792149a315c28bff60416dc1d50d0efdb12,fc8733c89f7a7670182de177bfde69d924316478
AUDIT-EVIDENCE_FUNC_PASS_MVP0_SESS4_StructuredFigures_SourceVisuals_v.may10.25_LVSVI_Stratified_LessThan32Weeks.svg,d9e796a241a1d140ffb5a3893b216f854c5034b24107abb9dc5862cce777a967,90a916b185376490b866abc12ce9635cc7531741
AUDIT-EVIDENCE_FUNC_PASS_MVP0_SESS4_StructuredFigures_SourceVisuals_v.may10.25_LVMI_Stratified_LessThan32Weeks.svg,d9845ec3d6340921bef641cc46a160949cd3f9519684853041654f7e05607fae,3a22f768fe914195a31b64be5b8e1be406d39739
AUDIT-EVIDENCE_FUNC_PASS_MVP0_SESS4_StructuredFigures_SourceVisuals_v.may10.25_LVEDD_Stratified_LessThan32Weeks.svg,3405662d74ad868aaf5acbb038076dff5f0f89a379d6100c0e377a14e0d15412,f8d8d43608644e8aa2d7b486ea05267e15f176bd
