src,meta_id,rel_path,sha256,ripemd160_sha256,frozen_name
xarchive_build_files,REGULATORY-RUN-20251027-S03,split_md_20251027T024346Z/25. Signature Validation (PASS Test).md,a5b52f75623d3ea2fd5e88ff8cee8b793f4614eac5f9dedd9ad1621273478b08,34da0a8ec7eacba657e9242dbb22ac10594f71bc,25. Signature Validation (PASS Test)___20251027T231047Z.md
xarchive_build_files,REGULATORY-RUN-20251027-S03,split_md_20251027T024346Z/42. AuditLog.AI Quality Management System (QMS) and Pre-Public Deployment Audit Log.md,31c316b461fb6ddd2d8a222aede01a564c93dfeb6f82bf06c856f11749779d22,b5db4e8f01457e136be5fb1af6b290fa00180db0,42. AuditLog.AI Quality Management System (QMS) and Pre-Public Deployment Audit Log___20251027T231047Z.md
xarchive_build_files,REGULATORY-RUN-20251027-S03,split_md_20251027T024346Z/41. AuditLogger – Final Anchor Event.md,4e5a0b5e5dfa81fdfc09e73005d183aa956a7458717d1726eb85e06ec5bdac8e,c74bc35c43a6f2b02d9cab02368088141abd2e04,41. AuditLogger – Final Anchor Event___20251027T231047Z.md
xarchive_build_files,REGULATORY-RUN-20251027-S03,split_md_20251027T024346Z/8. Post-Hasher Verification Audit.md,08a718092f7fa9d6ec9767e792ea8e853585f9b28541fc9bb1bccc61c73bdcb4,103d79882d4d39f14178efdf816584bd51bbce7b,8. Post-Hasher Verification Audit___20251027T231047Z.md
xarchive_build_files,REGULATORY-RUN-20251027-S03,split_md_20251027T024346Z/39. Dual-Ledger Consistency Verification.md,6f6e64cc5d2a29cc9b16a70a685378ca43ec54c0b6863d0d767914ad2af2a959,e260b7dce7e62e479bc5223c225703e53163d464,39. Dual-Ledger Consistency Verification___20251027T231047Z.md
xarchive_build_files,REGULATORY-RUN-20251027-S03,split_md_20251027T024346Z/34. Public Explorer Broadcast Confirmation.md,62ca49a9620908dd5c9255d5d723ef2b7d4ef6566cf71af3224e5431865abd32,96f47138c297943cb732c3494e2bcbc980de27e6,34. Public Explorer Broadcast Confirmation___20251027T231047Z.md
xarchive_build_files,REGULATORY-RUN-20251027-S03,split_md_20251027T024346Z/19. Session Logger Execution.md,21fce9222cfe033f478268abb24be7993c80cf14804c5ce9593b1038a6577d67,7e9927af3354af476c7e649b26ded17cb2448626,19. Session Logger Execution___20251027T231047Z.md
xarchive_build_files,REGULATORY-RUN-20251027-S03,split_md_20251027T024346Z/15. Pre-execution Mandatory Screenshot (User held).md,718aa754cf21393e4029a728fae8b322119672826c97789464e838fd91d0d8b7,476dcf0d36210a185a3ad02a94de67814e187aca,15. Pre-execution Mandatory Screenshot (User held)___20251027T231047Z.md
xarchive_build_files,REGULATORY-RUN-20251027-S03,split_md_20251027T024346Z/33. Receipt Broadcast View.md,d82922c693663981499d25415224fa066965205e63f5b0e5ea057ee02db0b830,1fdf9b473d75838da5c5e3cdaa63eb639210c72d,33. Receipt Broadcast View___20251027T231047Z.md
xarchive_build_files,REGULATORY-RUN-20251027-S03,split_md_20251027T024346Z/30. AuditLog.AI Incoming Anchor Job Receipt.md,976d1cdcac287624c9fd7629d9beaa0bf59821815c0b46bee98c8e65fb675052,3f56212ebc6cafa339faa222d75c942bf3db41d5,30. AuditLog.AI Incoming Anchor Job Receipt___20251027T231047Z.md
xarchive_build_files,REGULATORY-RUN-20251027-S03,split_md_20251027T024346Z/22. e-Signature Gate (Web UI Access).md,fce6df513fa13eac3e05b860dfcf546c288340003bbba77afd3949c6661e4a70,90b9fba0777da6baa3d56d4581ad6906feb4d6cd,22. e-Signature Gate (Web UI Access)___20251027T231047Z.md
xarchive_build_files,REGULATORY-RUN-20251027-S03,split_md_20251027T024346Z/5. User Prompt for Mandatory Pre-Execution System Screenshot.md,c223bedf1e0ec94177e4be0d441c54d00ff31c916fb17ed4f738d8ced654c45f,7d11a3ad60673dafe70823ec555f568629d4b8dc,5. User Prompt for Mandatory Pre-Execution System Screenshot___20251027T231047Z.md
xarchive_build_files,REGULATORY-RUN-20251027-S03,split_md_20251027T024346Z/13. VALIS Audit Verification Output (Log per Folder).md,8fa28ca632a9fd6fd3e5b24192a7580aa92304b719e14338c97de7b98e4524bb,d7356b32ed615cc59b637bd5098429e7c4f4dcc8,13. VALIS Audit Verification Output (Log per Folder)___20251027T231047Z.md
xarchive_build_files,REGULATORY-RUN-20251027-S03,split_md_20251027T024346Z/20. Session Log View and Prior Session Anchor Audit Log Reference.md,8d33a2eec4a5c0a1087d9753f2039bb19abacc5b72fe46fd73a4a0b53cd4a295,b01e2386c2aa7f901d3c6e1e140c8bf809d5d8ac,20. Session Log View and Prior Session Anchor Audit Log Reference___20251027T231047Z.md
xarchive_build_files,REGULATORY-RUN-20251027-S03,split_md_20251027T024346Z/37. Anchored Transaction – Public Explorer View #2.md,c82dfb1235f8eb314c9844310a3df3cce8841615ea5da6998c51d5a8457eb18d,e50627cd0b8630900d90f63674063ee8869821a5,37. Anchored Transaction – Public Explorer View #2___20251027T231047Z.md
xarchive_build_files,REGULATORY-RUN-20251027-S03,split_md_20251027T024346Z/16. Post-execution Mandatory Screenshot (User held).md,e3a597027fbf57ca00b755a3d4f191f2a331a68126033a3836948d45a3bd6171,34e8df547ea6c970e883e8454483b1149e6cbbf8,16. Post-execution Mandatory Screenshot (User held)___20251027T231047Z.md
xarchive_build_files,REGULATORY-RUN-20251027-S03,split_md_20251027T024346Z/11. System-Generated Screenshots Zero-Custody Evidence.md,2ecaa96f12beae95a454a05640d1e2ebe83186d734a79343543fcc1dd7aa0a8a,a3be6370bdf27726a5e2d38314c56627de95b646,11. System-Generated Screenshots Zero-Custody Evidence___20251027T231047Z.md
xarchive_build_files,REGULATORY-RUN-20251027-S03,split_md_20251027T024346Z/36. Anchored Transaction – Public Explorer View #1.md,cb6a466b308c91111fc5f79a3b49e66afe2597362cf16ac8e86be061ba9176d7,05cf0bc7a53520b7eac6e29ca1886bc8ec12f17e,36. Anchored Transaction – Public Explorer View #1___20251027T231047Z.md
xarchive_build_files,REGULATORY-RUN-20251027-S03,split_md_20251027T024346Z/35. Anchor Confirmation Watcher.md,c55f6d7f2bebcc9f8316aad230f76b3b93a526a5276404a837049240c9de0f89,878ca491b8afb8c0fd3e9bff6be6aeb8ac48dc7a,35. Anchor Confirmation Watcher___20251027T231047Z.md
xarchive_build_files,REGULATORY-RUN-20251027-S03,split_md_20251027T024346Z/27. Gate Job (Hashes Only).md,8707e22d2f49475e59b2e7cf9666d8a4a8249f11b1e4534ae356e019bc5952ca,730e9601caf967acd7301061bb8814816c6bc3a3,27. Gate Job (Hashes Only)___20251027T231047Z.md
xarchive_build_files,REGULATORY-RUN-20251027-S03,split_md_20251027T024346Z/40. Pull Anchor Artifacts and Log Audit.md,2f66651340d3057dd7e7220ca5ddcfce06da03a510d0c60726ccd0a47a121dcf,3b10edad52f99737d00985313a5fbb0e5f2cbe1a,40. Pull Anchor Artifacts and Log Audit___20251027T231047Z.md
xarchive_build_files,REGULATORY-RUN-20251027-S03,split_md_20251027T024346Z/23. Signature Validation (FAIL Test).md,54081b7ffb988809a28727bce989a5c918a85147fa75121483edf176dd37bed8,abf0deb964ed50e7490cde849062e135508be443,23. Signature Validation (FAIL Test)___20251027T231047Z.md
xarchive_build_files,REGULATORY-RUN-20251027-S03,split_md_20251027T024346Z/3. Human Verifier and 4. Pre-Hasher Execution State Audit.md,57e2eed30795eaef548217fc0c09006c68fc4870c3f8c098e0a00b211701554e,0eb1e095c8c2e9b8f15c18a8889721ced2675830,3. Human Verifier and 4. Pre-Hasher Execution State Audit___20251027T231047Z.md
xarchive_build_files,REGULATORY-RUN-20251027-S03,split_md_20251027T024346Z/28 A & B. Final Human Authorization Blockchain Anchoring.md,50bfb78d9288f17259a85d12a498e0f659fc009bb6283b3ab14dc7e65ae7efb0,bd7b0699c10b65a58013d7f95149dd104b31dda8,28 A & B. Final Human Authorization Blockchain Anchoring___20251027T231047Z.md
xarchive_build_files,REGULATORY-RUN-20251027-S03,split_md_20251027T024346Z/2. PRE Screenshot — AuditLog.AI Folder View.md,c62a7bdb1284d70fc20a92d15620f1b56759a52499f25382edceb37eb44763d8,dcfc4290b356236baa1db1a0977bc06be44d3b1b,2. PRE Screenshot — AuditLog.AI Folder View___20251027T231047Z.md
xarchive_build_files,REGULATORY-RUN-20251027-S03,split_md_20251027T024346Z/6. Dual-Hasher Runtime Execution.md,24b83e45f1501326fb6104beefb5373385df15747e196a0b0f7f3eab99a3958d,59d77b870ea29c207085d7423afd27447516cefe,6. Dual-Hasher Runtime Execution___20251027T231047Z.md
xarchive_build_files,REGULATORY-RUN-20251027-S03,split_md_20251027T024346Z/18. Frozen VALIS Audit Logs.md,3c35f082a6bf907e8cd65b0b8ea3960c91fc5ccd65937b5497185f327d72895e,e9abfd4ae29220889f55beb70544d2c5b1fc4bd0,18. Frozen VALIS Audit Logs___20251027T231047Z.md
